order_id,promised_date,delivered_date,delivery_status
22505,2025-09-17,2025-09-18,Delayed
22506,2025-07-22,2025-07-23,Delayed
22507,2024-04-08,2024-04-10,Delayed
22508,2024-01-02,2024-01-02,On-Time
22509,2024-03-18,2024-03-19,Delayed
22510,2022-04-08,2022-04-09,Delayed
22511,2022-06-10,2022-06-10,On-Time
22512,2023-09-14,2023-09-14,On-Time
22513,2024-03-06,2024-03-07,Delayed
22514,2024-10-09,2024-10-09,On-Time
22515,2025-09-03,2025-09-05,Delayed
22516,2022-01-22,2022-01-22,On-Time
22517,2023-10-27,2023-10-27,On-Time
22518,2025-10-21,2025-10-23,Delayed
22519,2025-09-05,2025-09-05,On-Time
22520,2022-03-30,2022-04-01,Delayed
22521,2023-12-16,2023-12-16,On-Time
22522,2024-11-29,2024-11-30,Delayed
22523,2024-12-19,2024-12-19,On-Time
22524,2024-05-13,2024-05-14,Delayed
22525,2025-07-27,2025-07-27,On-Time
22526,2024-11-14,2024-11-14,On-Time
22527,2024-03-25,2024-03-27,Delayed
22528,2022-10-08,2022-10-08,On-Time
22529,2024-03-29,2024-03-31,Delayed
22530,2022-12-31,2023-01-01,Delayed
22531,2025-08-12,2025-08-12,On-Time
22532,2024-10-11,2024-10-11,On-Time
22533,2022-08-26,2022-08-26,On-Time
22534,2023-09-25,2023-09-26,Delayed
22535,2022-04-22,2022-04-23,Delayed
22536,2022-11-17,2022-11-18,Delayed
22537,2022-10-30,2022-10-31,Delayed
22538,2024-08-09,2024-08-10,Delayed
22539,2023-07-22,2023-07-22,On-Time
22540,2025-04-30,2025-05-01,Delayed
22541,2025-11-02,2025-11-02,On-Time
22542,2025-08-13,2025-08-14,Delayed
22543,2025-09-07,2025-09-08,Delayed
22544,2025-11-29,2025-11-30,Delayed
22545,2022-10-09,2022-10-09,On-Time
22546,2025-10-24,2025-10-26,Delayed
22547,2024-10-27,2024-10-28,Delayed
22548,2023-05-18,2023-05-18,On-Time
22549,2024-12-27,2024-12-28,Delayed
22550,2025-03-19,2025-03-19,On-Time
22551,2023-07-11,2023-07-11,On-Time
22552,2025-01-02,2025-01-03,Delayed
22553,2024-03-20,2024-03-21,Delayed
22554,2023-06-22,2023-06-22,On-Time
22555,2023-03-05,2023-03-05,On-Time
22556,2023-04-19,2023-04-19,On-Time
22557,2023-07-03,2023-07-04,Delayed
22558,2023-10-29,2023-10-29,On-Time
22559,2022-08-14,2022-08-16,Delayed
22560,2025-08-02,2025-08-03,Delayed
22561,2025-04-22,2025-04-24,Delayed
22562,2024-04-26,2024-04-26,On-Time
22563,2024-12-27,2024-12-28,Delayed
22564,2024-07-16,2024-07-17,Delayed
22565,2023-12-23,2023-12-23,On-Time
22566,2023-10-22,2023-10-22,On-Time
22567,2025-09-07,2025-09-08,Delayed
22568,2023-05-08,2023-05-09,Delayed
22569,2022-12-14,2022-12-14,On-Time
22570,2023-05-17,2023-05-17,On-Time
22571,2022-10-20,2022-10-20,On-Time
22572,2024-12-15,2024-12-17,Delayed
22573,2022-11-10,2022-11-10,On-Time
22574,2024-12-31,2025-01-01,Delayed
22575,2023-10-08,2023-10-08,On-Time
22576,2023-08-02,2023-08-04,Delayed
22577,2024-01-12,2024-01-12,On-Time
22578,2025-07-07,2025-07-09,Delayed
22579,2024-09-23,2024-09-25,Delayed
22580,2025-10-23,2025-10-23,On-Time
22581,2023-07-21,2023-07-23,Delayed
22582,2022-12-14,2022-12-14,On-Time
22583,2022-05-24,2022-05-24,On-Time
22584,2025-08-16,2025-08-17,Delayed
22585,2024-03-10,2024-03-11,Delayed
22586,2022-12-19,2022-12-19,On-Time
22587,2025-10-08,2025-10-08,On-Time
22588,2025-04-16,2025-04-16,On-Time
22589,2025-08-17,2025-08-19,Delayed
22590,2022-10-12,2022-10-12,On-Time
22591,2025-04-14,2025-04-14,On-Time
22592,2022-10-14,2022-10-16,Delayed
22593,2025-11-26,2025-11-26,On-Time
22594,2022-05-11,2022-05-12,Delayed
22595,2022-07-28,2022-07-29,Delayed
22596,2022-10-19,2022-10-20,Delayed
22597,2025-10-25,2025-10-25,On-Time
22598,2023-11-18,2023-11-19,Delayed
22599,2022-08-09,2022-08-10,Delayed
22600,2024-10-18,2024-10-20,Delayed
22601,2023-05-12,2023-05-12,On-Time
22602,2023-11-25,2023-11-25,On-Time
22603,2024-09-28,2024-09-29,Delayed
22604,2022-12-08,2022-12-09,Delayed
22605,2025-02-28,2025-02-28,On-Time
22606,2023-04-04,2023-04-04,On-Time
22607,2023-05-26,2023-05-26,On-Time
22608,2023-12-31,2023-12-31,On-Time
22609,2025-12-14,2025-12-14,On-Time
22610,2024-07-08,2024-07-08,On-Time
22611,2022-04-07,2022-04-09,Delayed
22612,2025-07-15,2025-07-16,Delayed
22613,2023-10-18,2023-10-18,On-Time
22614,2023-04-07,2023-04-07,On-Time
22615,2023-12-11,2023-12-12,Delayed
22616,2024-01-30,2024-01-30,On-Time
22617,2023-09-13,2023-09-14,Delayed
22618,2024-02-14,2024-02-14,On-Time
22619,2022-10-10,2022-10-12,Delayed
22620,2022-10-17,2022-10-17,On-Time
22621,2023-07-10,2023-07-11,Delayed
22622,2024-09-30,2024-09-30,On-Time
22623,2022-03-20,2022-03-21,Delayed
22624,2024-06-27,2024-06-29,Delayed
22625,2022-03-21,2022-03-22,Delayed
22626,2025-08-15,2025-08-17,Delayed
22627,2024-09-05,2024-09-05,On-Time
22628,2022-06-16,2022-06-17,Delayed
22629,2024-07-23,2024-07-23,On-Time
22630,2022-11-21,2022-11-21,On-Time
22631,2022-03-09,2022-03-09,On-Time
22632,2022-12-18,2022-12-18,On-Time
22633,2023-06-23,2023-06-25,Delayed
22634,2025-03-04,2025-03-04,On-Time
22635,2022-06-13,2022-06-15,Delayed
22636,2023-08-14,2023-08-15,Delayed
22637,2022-04-16,2022-04-16,On-Time
22638,2025-11-30,2025-11-30,On-Time
22639,2023-01-21,2023-01-23,Delayed
22640,2025-10-04,2025-10-05,Delayed
22641,2022-06-29,2022-06-30,Delayed
22642,2023-09-19,2023-09-20,Delayed
22643,2022-03-05,2022-03-06,Delayed
22644,2022-12-06,2022-12-06,On-Time
22645,2023-05-18,2023-05-19,Delayed
22646,2024-11-16,2024-11-16,On-Time
22647,2025-05-20,2025-05-20,On-Time
22648,2022-12-14,2022-12-15,Delayed
22649,2022-07-08,2022-07-09,Delayed
22650,2023-09-01,2023-09-02,Delayed
22651,2023-12-22,2023-12-24,Delayed
22652,2022-05-27,2022-05-27,On-Time
22653,2023-06-27,2023-06-28,Delayed
22654,2023-08-09,2023-08-10,Delayed
22655,2023-08-14,2023-08-14,On-Time
22656,2023-10-18,2023-10-19,Delayed
22657,2022-10-18,2022-10-18,On-Time
22658,2023-08-26,2023-08-26,On-Time
22659,2023-09-19,2023-09-20,Delayed
22660,2025-09-25,2025-09-27,Delayed
22661,2022-05-19,2022-05-19,On-Time
22662,2024-11-17,2024-11-19,Delayed
22663,2024-11-22,2024-11-23,Delayed
22664,2024-08-25,2024-08-27,Delayed
22665,2023-08-19,2023-08-19,On-Time
22666,2022-12-30,2023-01-01,Delayed
22667,2022-06-14,2022-06-16,Delayed
22668,2023-11-30,2023-12-02,Delayed
22669,2022-06-02,2022-06-02,On-Time
22670,2022-01-10,2022-01-10,On-Time
22671,2023-09-21,2023-09-22,Delayed
22672,2025-09-18,2025-09-18,On-Time
22673,2022-11-07,2022-11-08,Delayed
22674,2024-11-05,2024-11-06,Delayed
22675,2022-04-24,2022-04-24,On-Time
22676,2023-10-25,2023-10-26,Delayed
22677,2025-04-11,2025-04-11,On-Time
22678,2022-07-28,2022-07-28,On-Time
22679,2023-08-11,2023-08-11,On-Time
22680,2025-11-02,2025-11-02,On-Time
22681,2025-12-01,2025-12-02,Delayed
22682,2025-11-08,2025-11-08,On-Time
22683,2026-01-02,2026-01-02,On-Time
22684,2025-10-01,2025-10-02,Delayed
22685,2025-12-14,2025-12-15,Delayed
22686,2024-10-02,2024-10-04,Delayed
22687,2025-02-17,2025-02-17,On-Time
22688,2024-04-22,2024-04-22,On-Time
22689,2022-04-10,2022-04-10,On-Time
22690,2022-01-14,2022-01-14,On-Time
22691,2025-07-22,2025-07-22,On-Time
22692,2025-10-20,2025-10-21,Delayed
22693,2023-11-18,2023-11-18,On-Time
22694,2024-09-30,2024-10-02,Delayed
22695,2022-08-22,2022-08-23,Delayed
22696,2025-10-14,2025-10-15,Delayed
22697,2022-02-18,2022-02-18,On-Time
22698,2023-11-07,2023-11-07,On-Time
22699,2025-01-01,2025-01-03,Delayed
22700,2023-03-27,2023-03-27,On-Time
22701,2024-05-12,2024-05-12,On-Time
22702,2023-12-10,2023-12-10,On-Time
22703,2024-06-25,2024-06-26,Delayed
22704,2024-04-26,2024-04-27,Delayed
22705,2025-07-24,2025-07-24,On-Time
22706,2025-11-27,2025-11-27,On-Time
22707,2025-01-12,2025-01-13,Delayed
22708,2022-02-17,2022-02-19,Delayed
22709,2024-10-12,2024-10-12,On-Time
22710,2025-12-29,2025-12-29,On-Time
22711,2025-10-16,2025-10-18,Delayed
22712,2022-12-30,2022-12-31,Delayed
22713,2025-09-19,2025-09-19,On-Time
22714,2024-11-23,2024-11-24,Delayed
22715,2024-12-27,2024-12-29,Delayed
22716,2022-09-23,2022-09-25,Delayed
22717,2022-04-09,2022-04-09,On-Time
22718,2024-07-22,2024-07-22,On-Time
22719,2025-08-06,2025-08-07,Delayed
22720,2022-11-27,2022-11-27,On-Time
22721,2025-03-20,2025-03-20,On-Time
22722,2023-12-29,2023-12-29,On-Time
22723,2022-12-04,2022-12-04,On-Time
22724,2023-10-23,2023-10-23,On-Time
22725,2025-03-13,2025-03-14,Delayed
22726,2022-12-17,2022-12-19,Delayed
22727,2022-09-27,2022-09-28,Delayed
22728,2025-05-07,2025-05-09,Delayed
22729,2024-10-23,2024-10-23,On-Time
22730,2022-12-25,2022-12-25,On-Time
22731,2023-12-20,2023-12-21,Delayed
22732,2024-08-19,2024-08-19,On-Time
22733,2025-11-24,2025-11-26,Delayed
22734,2023-06-30,2023-07-01,Delayed
22735,2024-11-21,2024-11-21,On-Time
22736,2025-12-19,2025-12-19,On-Time
22737,2024-01-05,2024-01-05,On-Time
22738,2024-09-27,2024-09-28,Delayed
22739,2022-12-04,2022-12-04,On-Time
22740,2024-08-15,2024-08-15,On-Time
22741,2024-04-11,2024-04-13,Delayed
22742,2023-10-25,2023-10-26,Delayed
22743,2023-01-06,2023-01-07,Delayed
22744,2022-10-27,2022-10-27,On-Time
22745,2023-05-31,2023-06-01,Delayed
22746,2024-09-23,2024-09-23,On-Time
22747,2025-06-08,2025-06-10,Delayed
22748,2022-10-17,2022-10-17,On-Time
22749,2025-09-13,2025-09-15,Delayed
22750,2025-04-17,2025-04-18,Delayed
22751,2024-10-22,2024-10-23,Delayed
22752,2025-11-21,2025-11-21,On-Time
22753,2025-01-21,2025-01-22,Delayed
22754,2025-06-27,2025-06-27,On-Time
22755,2025-05-25,2025-05-25,On-Time
22756,2022-07-28,2022-07-29,Delayed
22757,2022-03-09,2022-03-09,On-Time
22758,2023-12-22,2023-12-23,Delayed
22759,2022-07-27,2022-07-27,On-Time
22760,2022-05-10,2022-05-10,On-Time
22761,2025-10-21,2025-10-21,On-Time
22762,2024-09-25,2024-09-26,Delayed
22763,2022-11-21,2022-11-21,On-Time
22764,2024-03-11,2024-03-12,Delayed
22765,2022-06-10,2022-06-12,Delayed
22766,2025-08-24,2025-08-24,On-Time
22767,2022-08-05,2022-08-05,On-Time
22768,2023-08-21,2023-08-22,Delayed
22769,2022-10-07,2022-10-07,On-Time
22770,2024-05-11,2024-05-11,On-Time
22771,2022-10-23,2022-10-25,Delayed
22772,2023-08-21,2023-08-22,Delayed
22773,2022-05-03,2022-05-05,Delayed
22774,2023-11-14,2023-11-16,Delayed
22775,2022-06-15,2022-06-17,Delayed
22776,2022-10-25,2022-10-27,Delayed
22777,2022-10-23,2022-10-23,On-Time
22778,2024-10-13,2024-10-14,Delayed
22779,2023-03-19,2023-03-21,Delayed
22780,2023-07-12,2023-07-12,On-Time
22781,2025-05-28,2025-05-29,Delayed
22782,2025-10-05,2025-10-06,Delayed
22783,2023-08-22,2023-08-22,On-Time
22784,2024-12-17,2024-12-19,Delayed
22785,2022-07-27,2022-07-27,On-Time
22786,2024-08-30,2024-09-01,Delayed
22787,2025-08-13,2025-08-14,Delayed
22788,2024-11-19,2024-11-20,Delayed
22789,2023-08-04,2023-08-05,Delayed
22790,2025-08-28,2025-08-28,On-Time
22791,2025-10-04,2025-10-04,On-Time
22792,2023-03-26,2023-03-27,Delayed
22793,2024-12-29,2024-12-30,Delayed
22794,2024-11-19,2024-11-19,On-Time
22795,2025-10-26,2025-10-28,Delayed
22796,2024-12-09,2024-12-10,Delayed
22797,2022-06-29,2022-06-29,On-Time
22798,2023-10-10,2023-10-11,Delayed
22799,2024-06-23,2024-06-24,Delayed
22800,2023-05-05,2023-05-06,Delayed
22801,2024-10-28,2024-10-28,On-Time
22802,2024-12-06,2024-12-07,Delayed
22803,2025-06-28,2025-06-29,Delayed
22804,2023-10-22,2023-10-22,On-Time
22805,2025-10-10,2025-10-11,Delayed
22806,2022-07-23,2022-07-23,On-Time
22807,2023-06-25,2023-06-26,Delayed
22808,2023-12-31,2024-01-01,Delayed
22809,2022-11-22,2022-11-24,Delayed
22810,2022-03-30,2022-03-31,Delayed
22811,2025-11-16,2025-11-17,Delayed
22812,2025-10-19,2025-10-19,On-Time
22813,2025-01-10,2025-01-10,On-Time
22814,2022-09-19,2022-09-20,Delayed
22815,2023-12-12,2023-12-12,On-Time
22816,2022-09-30,2022-10-01,Delayed
22817,2022-11-24,2022-11-25,Delayed
22818,2022-03-19,2022-03-20,Delayed
22819,2024-12-25,2024-12-25,On-Time
22820,2024-10-08,2024-10-10,Delayed
22821,2023-11-13,2023-11-14,Delayed
22822,2022-09-23,2022-09-23,On-Time
22823,2025-11-23,2025-11-25,Delayed
22824,2024-07-21,2024-07-23,Delayed
22825,2025-12-27,2025-12-27,On-Time
22826,2022-10-16,2022-10-16,On-Time
22827,2024-06-12,2024-06-13,Delayed
22828,2022-11-01,2022-11-02,Delayed
22829,2024-10-11,2024-10-12,Delayed
22830,2025-01-01,2025-01-01,On-Time
22831,2024-11-12,2024-11-13,Delayed
22832,2025-11-25,2025-11-25,On-Time
22833,2025-07-29,2025-07-29,On-Time
22834,2025-10-31,2025-11-02,Delayed
22835,2022-09-15,2022-09-17,Delayed
22836,2022-12-22,2022-12-22,On-Time
22837,2024-07-18,2024-07-18,On-Time
22838,2022-01-23,2022-01-23,On-Time
22839,2025-06-10,2025-06-11,Delayed
22840,2025-12-07,2025-12-08,Delayed
22841,2023-09-07,2023-09-08,Delayed
22842,2022-05-08,2022-05-10,Delayed
22843,2025-06-11,2025-06-13,Delayed
22844,2022-06-18,2022-06-20,Delayed
22845,2025-11-15,2025-11-15,On-Time
22846,2022-08-30,2022-08-31,Delayed
22847,2022-07-22,2022-07-22,On-Time
22848,2024-09-19,2024-09-19,On-Time
22849,2023-04-27,2023-04-27,On-Time
22850,2022-10-22,2022-10-22,On-Time
22851,2023-10-25,2023-10-25,On-Time
22852,2022-08-19,2022-08-20,Delayed
22853,2025-12-08,2025-12-09,Delayed
22854,2023-02-13,2023-02-13,On-Time
22855,2025-08-15,2025-08-17,Delayed
22856,2022-11-04,2022-11-06,Delayed
22857,2025-09-23,2025-09-23,On-Time
22858,2022-04-17,2022-04-17,On-Time
22859,2024-06-17,2024-06-17,On-Time
22860,2024-07-11,2024-07-12,Delayed
22861,2025-07-11,2025-07-11,On-Time
22862,2024-10-14,2024-10-14,On-Time
22863,2023-09-15,2023-09-17,Delayed
22864,2023-05-29,2023-05-31,Delayed
22865,2025-11-15,2025-11-16,Delayed
22866,2024-01-11,2024-01-12,Delayed
22867,2024-04-06,2024-04-06,On-Time
22868,2023-06-19,2023-06-20,Delayed
22869,2025-03-04,2025-03-05,Delayed
22870,2024-10-30,2024-10-30,On-Time
22871,2023-08-19,2023-08-20,Delayed
22872,2023-09-26,2023-09-28,Delayed
22873,2023-01-28,2023-01-29,Delayed
22874,2023-10-20,2023-10-21,Delayed
22875,2024-11-22,2024-11-23,Delayed
22876,2025-09-11,2025-09-13,Delayed
22877,2024-12-23,2024-12-23,On-Time
22878,2023-08-07,2023-08-08,Delayed
22879,2024-11-24,2024-11-25,Delayed
22880,2024-11-12,2024-11-14,Delayed
22881,2025-03-17,2025-03-17,On-Time
22882,2024-01-26,2024-01-27,Delayed
22883,2023-03-20,2023-03-20,On-Time
22884,2022-10-08,2022-10-08,On-Time
22885,2024-02-10,2024-02-10,On-Time
22886,2023-04-06,2023-04-07,Delayed
22887,2022-12-13,2022-12-13,On-Time
22888,2022-08-30,2022-08-30,On-Time
22889,2025-10-01,2025-10-01,On-Time
22890,2023-12-23,2023-12-25,Delayed
22891,2022-11-26,2022-11-28,Delayed
22892,2023-10-22,2023-10-23,Delayed
22893,2025-06-17,2025-06-18,Delayed
22894,2022-08-24,2022-08-25,Delayed
22895,2022-07-28,2022-07-28,On-Time
22896,2022-09-01,2022-09-01,On-Time
22897,2022-04-27,2022-04-28,Delayed
22898,2023-08-19,2023-08-20,Delayed
22899,2023-04-08,2023-04-08,On-Time
22900,2023-11-17,2023-11-18,Delayed
22901,2022-12-18,2022-12-18,On-Time
22902,2022-11-21,2022-11-21,On-Time
22903,2023-11-26,2023-11-27,Delayed
22904,2022-10-29,2022-10-29,On-Time
22905,2024-11-08,2024-11-09,Delayed
22906,2022-10-21,2022-10-22,Delayed
22907,2023-05-24,2023-05-26,Delayed
22908,2025-12-11,2025-12-11,On-Time
22909,2025-01-28,2025-01-28,On-Time
22910,2025-06-20,2025-06-21,Delayed
22911,2025-07-14,2025-07-14,On-Time
22912,2023-12-01,2023-12-02,Delayed
22913,2025-11-02,2025-11-03,Delayed
22914,2025-10-18,2025-10-20,Delayed
22915,2025-09-09,2025-09-09,On-Time
22916,2023-10-29,2023-10-29,On-Time
22917,2023-01-02,2023-01-04,Delayed
22918,2025-09-01,2025-09-02,Delayed
22919,2024-02-15,2024-02-15,On-Time
22920,2022-08-16,2022-08-17,Delayed
22921,2023-03-22,2023-03-22,On-Time
22922,2025-04-08,2025-04-10,Delayed
22923,2022-11-28,2022-11-29,Delayed
22924,2024-11-18,2024-11-20,Delayed
22925,2024-11-11,2024-11-12,Delayed
22926,2023-12-27,2023-12-28,Delayed
22927,2024-08-30,2024-09-01,Delayed
22928,2022-03-13,2022-03-14,Delayed
22929,2024-12-05,2024-12-05,On-Time
22930,2023-12-25,2023-12-27,Delayed
22931,2023-05-16,2023-05-17,Delayed
22932,2025-11-09,2025-11-09,On-Time
22933,2023-11-19,2023-11-21,Delayed
22934,2023-06-29,2023-06-30,Delayed
22935,2023-09-26,2023-09-28,Delayed
22936,2024-03-20,2024-03-21,Delayed
22937,2024-03-22,2024-03-22,On-Time
22938,2024-08-07,2024-08-07,On-Time
22939,2023-10-08,2023-10-10,Delayed
22940,2022-08-14,2022-08-15,Delayed
22941,2022-08-08,2022-08-09,Delayed
22942,2025-01-04,2025-01-04,On-Time
22943,2024-05-28,2024-05-30,Delayed
22944,2025-03-26,2025-03-28,Delayed
22945,2024-10-18,2024-10-19,Delayed
22946,2023-03-10,2023-03-10,On-Time
22947,2025-06-20,2025-06-20,On-Time
22948,2024-12-26,2024-12-27,Delayed
22949,2022-12-04,2022-12-04,On-Time
22950,2025-07-20,2025-07-21,Delayed
22951,2023-10-24,2023-10-25,Delayed
22952,2022-05-16,2022-05-16,On-Time
22953,2022-07-19,2022-07-19,On-Time
22954,2024-04-10,2024-04-10,On-Time
22955,2025-04-27,2025-04-28,Delayed
22956,2022-11-28,2022-11-28,On-Time
22957,2024-10-21,2024-10-21,On-Time
22958,2023-04-01,2023-04-02,Delayed
22959,2024-09-17,2024-09-19,Delayed
22960,2025-12-20,2025-12-21,Delayed
22961,2024-07-19,2024-07-21,Delayed
22962,2022-11-06,2022-11-08,Delayed
22963,2022-06-29,2022-06-29,On-Time
22964,2023-02-23,2023-02-24,Delayed
22965,2025-10-07,2025-10-07,On-Time
22966,2024-11-10,2024-11-11,Delayed
22967,2024-10-15,2024-10-15,On-Time
22968,2024-05-02,2024-05-03,Delayed
22969,2022-04-20,2022-04-20,On-Time
22970,2022-10-27,2022-10-28,Delayed
22971,2025-08-18,2025-08-18,On-Time
22972,2024-08-25,2024-08-25,On-Time
22973,2024-12-15,2024-12-17,Delayed
22974,2024-06-30,2024-06-30,On-Time
22975,2022-04-27,2022-04-27,On-Time
22976,2025-11-20,2025-11-21,Delayed
22977,2022-07-08,2022-07-08,On-Time
22978,2024-06-19,2024-06-19,On-Time
22979,2025-07-31,2025-08-02,Delayed
22980,2023-03-27,2023-03-28,Delayed
22981,2022-05-07,2022-05-07,On-Time
22982,2025-02-07,2025-02-09,Delayed
22983,2023-12-08,2023-12-08,On-Time
22984,2024-04-14,2024-04-14,On-Time
22985,2024-12-17,2024-12-18,Delayed
22986,2025-12-26,2025-12-26,On-Time
22987,2024-09-12,2024-09-12,On-Time
22988,2024-07-22,2024-07-22,On-Time
22989,2022-02-08,2022-02-08,On-Time
22990,2023-10-19,2023-10-20,Delayed
22991,2024-11-11,2024-11-12,Delayed
22992,2024-05-20,2024-05-20,On-Time
22993,2023-04-16,2023-04-18,Delayed
22994,2024-04-21,2024-04-22,Delayed
22995,2026-01-01,2026-01-01,On-Time
22996,2024-01-27,2024-01-27,On-Time
22997,2022-10-22,2022-10-23,Delayed
22998,2024-04-24,2024-04-26,Delayed
22999,2024-01-25,2024-01-26,Delayed
23000,2024-12-09,2024-12-10,Delayed
23001,2022-10-16,2022-10-17,Delayed
23002,2024-09-09,2024-09-10,Delayed
23003,2024-07-15,2024-07-16,Delayed
23004,2025-11-08,2025-11-09,Delayed
23005,2022-04-22,2022-04-24,Delayed
23006,2023-11-06,2023-11-08,Delayed
23007,2025-02-25,2025-02-26,Delayed
23008,2022-08-03,2022-08-03,On-Time
23009,2025-06-06,2025-06-08,Delayed
23010,2024-04-27,2024-04-28,Delayed
23011,2022-09-10,2022-09-10,On-Time
23012,2024-04-10,2024-04-10,On-Time
23013,2024-11-01,2024-11-01,On-Time
23014,2023-06-20,2023-06-22,Delayed
23015,2025-11-14,2025-11-15,Delayed
23016,2022-07-02,2022-07-03,Delayed
23017,2024-07-24,2024-07-24,On-Time
23018,2023-12-08,2023-12-08,On-Time
23019,2025-12-12,2025-12-14,Delayed
23020,2023-03-14,2023-03-14,On-Time
23021,2025-08-14,2025-08-16,Delayed
23022,2023-04-09,2023-04-09,On-Time
23023,2025-08-31,2025-09-02,Delayed
23024,2022-09-16,2022-09-17,Delayed
23025,2024-12-11,2024-12-12,Delayed
23026,2023-03-30,2023-03-30,On-Time
23027,2025-07-20,2025-07-21,Delayed
23028,2023-02-15,2023-02-17,Delayed
23029,2025-10-28,2025-10-28,On-Time
23030,2023-11-04,2023-11-05,Delayed
23031,2024-09-12,2024-09-14,Delayed
23032,2024-10-27,2024-10-29,Delayed
23033,2024-03-14,2024-03-15,Delayed
23034,2024-06-21,2024-06-21,On-Time
23035,2023-04-30,2023-04-30,On-Time
23036,2022-11-27,2022-11-27,On-Time
23037,2023-03-07,2023-03-09,Delayed
23038,2024-10-04,2024-10-05,Delayed
23039,2023-07-25,2023-07-26,Delayed
23040,2025-02-07,2025-02-07,On-Time
23041,2024-08-25,2024-08-27,Delayed
23042,2023-12-07,2023-12-08,Delayed
23043,2024-08-18,2024-08-19,Delayed
23044,2025-10-03,2025-10-04,Delayed
23045,2023-05-12,2023-05-14,Delayed
23046,2024-09-27,2024-09-27,On-Time
23047,2025-10-07,2025-10-09,Delayed
23048,2023-02-13,2023-02-13,On-Time
23049,2023-11-06,2023-11-08,Delayed
23050,2022-01-30,2022-02-01,Delayed
23051,2024-11-11,2024-11-13,Delayed
23052,2022-05-02,2022-05-04,Delayed
23053,2023-09-18,2023-09-19,Delayed
23054,2022-11-08,2022-11-09,Delayed
23055,2024-11-02,2024-11-03,Delayed
23056,2022-06-21,2022-06-21,On-Time
23057,2025-08-01,2025-08-01,On-Time
23058,2022-09-22,2022-09-24,Delayed
23059,2025-11-29,2025-11-29,On-Time
23060,2024-06-09,2024-06-10,Delayed
23061,2022-02-02,2022-02-02,On-Time
23062,2024-07-06,2024-07-06,On-Time
23063,2022-12-23,2022-12-24,Delayed
23064,2024-12-14,2024-12-14,On-Time
23065,2024-08-25,2024-08-25,On-Time
23066,2023-05-17,2023-05-17,On-Time
23067,2024-07-22,2024-07-23,Delayed
23068,2023-03-19,2023-03-21,Delayed
23069,2023-09-03,2023-09-04,Delayed
23070,2022-04-07,2022-04-07,On-Time
23071,2024-06-26,2024-06-26,On-Time
23072,2023-10-16,2023-10-17,Delayed
23073,2023-10-31,2023-10-31,On-Time
23074,2025-11-21,2025-11-22,Delayed
23075,2022-04-12,2022-04-12,On-Time
23076,2023-01-20,2023-01-20,On-Time
23077,2023-10-10,2023-10-10,On-Time
23078,2023-08-22,2023-08-22,On-Time
23079,2022-12-07,2022-12-07,On-Time
23080,2022-12-05,2022-12-05,On-Time
23081,2025-11-11,2025-11-12,Delayed
23082,2022-07-14,2022-07-16,Delayed
23083,2024-04-22,2024-04-22,On-Time
23084,2024-12-22,2024-12-22,On-Time
23085,2024-10-27,2024-10-29,Delayed
23086,2022-01-17,2022-01-17,On-Time
23087,2022-12-18,2022-12-19,Delayed
23088,2023-01-11,2023-01-12,Delayed
23089,2024-04-16,2024-04-18,Delayed
23090,2024-07-22,2024-07-24,Delayed
23091,2023-09-12,2023-09-14,Delayed
23092,2023-07-20,2023-07-20,On-Time
23093,2024-03-18,2024-03-20,Delayed
23094,2025-12-24,2025-12-24,On-Time
23095,2024-10-11,2024-10-11,On-Time
23096,2022-05-20,2022-05-22,Delayed
23097,2022-09-22,2022-09-22,On-Time
23098,2023-12-08,2023-12-08,On-Time
23099,2025-12-09,2025-12-10,Delayed
23100,2023-10-15,2023-10-15,On-Time
23101,2022-05-05,2022-05-06,Delayed
23102,2024-11-16,2024-11-16,On-Time
23103,2023-02-13,2023-02-14,Delayed
23104,2025-07-20,2025-07-21,Delayed
23105,2024-07-11,2024-07-12,Delayed
23106,2022-11-03,2022-11-03,On-Time
23107,2024-12-07,2024-12-07,On-Time
23108,2022-12-28,2022-12-28,On-Time
23109,2023-04-05,2023-04-05,On-Time
23110,2022-10-24,2022-10-24,On-Time
23111,2024-06-14,2024-06-15,Delayed
23112,2025-04-10,2025-04-12,Delayed
23113,2024-04-15,2024-04-15,On-Time
23114,2025-08-21,2025-08-21,On-Time
23115,2023-05-04,2023-05-04,On-Time
23116,2022-07-28,2022-07-28,On-Time
23117,2024-09-28,2024-09-28,On-Time
23118,2023-10-16,2023-10-16,On-Time
23119,2025-08-14,2025-08-15,Delayed
