order_item_id,return_reason,return_date,refund_amount
43588,No Longer Needed,2024-08-17,2152.98
43589,Wrong Item,2024-08-20,1237.266
43590,Wrong Item,2025-11-20,2258.739
43591,No Longer Needed,2025-11-28,2432.187
43598,No Longer Needed,2023-10-27,3521.826
43600,Damaged,2024-08-28,1694.763
43601,Wrong Item,2024-08-26,1681.308
43602,Damaged,2024-08-22,2526.3360000000002
43604,Wrong Item,2023-07-28,121.212
43613,No Longer Needed,2025-09-08,230.67000000000002
43617,Wrong Item,2025-11-11,183.069
43620,Wrong Item,2024-03-12,2858.445
43624,Damaged,2023-09-24,2864.862
43625,No Longer Needed,2023-09-26,3154.6530000000002
43626,Damaged,2022-09-21,104.022
43628,No Longer Needed,2025-01-19,863.217
43631,Damaged,2023-01-26,2033.829
43632,Damaged,2023-01-30,634.374
43633,Damaged,2023-01-28,255.483
43638,Damaged,2023-12-21,2083.5090000000005
43640,Damaged,2023-12-22,682.911
43642,Damaged,2025-01-04,561.7800000000001
43644,Damaged,2025-10-25,1610.055
43645,Wrong Item,2025-10-26,1517.229
43656,Damaged,2025-07-27,1358.082
43661,Damaged,2022-11-09,1613.304
43667,No Longer Needed,2025-11-24,1039.284
43679,Wrong Item,2023-05-20,434.79900000000004
43686,No Longer Needed,2024-09-08,1047.69
43688,Damaged,2024-06-30,783.171
43689,Damaged,2024-07-04,2445.687
43692,Damaged,2023-01-13,1573.038
43698,Wrong Item,2023-12-14,2031.966
43705,No Longer Needed,2022-04-16,1078.749
43714,Wrong Item,2022-08-31,2975.7509999999997
43715,No Longer Needed,2022-02-16,951.552
43717,Damaged,2022-02-15,2573.658
43718,Damaged,2024-01-05,1516.212
43719,No Longer Needed,2023-12-31,2187.063
43720,No Longer Needed,2024-01-01,2211.129
43721,Damaged,2022-04-21,1783.7730000000001
43723,No Longer Needed,2022-04-24,1044.873
43725,Wrong Item,2025-01-07,1925.0549999999998
43738,No Longer Needed,2024-02-24,3671.6670000000004
43741,No Longer Needed,2022-10-02,281.664
43743,No Longer Needed,2024-08-19,1463.121
43744,Wrong Item,2025-10-13,620.8380000000001
43745,Damaged,2024-11-27,1542.42
43751,No Longer Needed,2023-06-17,2360.565
43756,Wrong Item,2022-07-08,2301.597
43766,No Longer Needed,2023-11-17,2672.568
43767,No Longer Needed,2023-11-21,2311.479
43772,Wrong Item,2023-12-01,2210.5170000000003
43773,Damaged,2023-11-25,294.03
43777,No Longer Needed,2024-10-11,848.385
43781,No Longer Needed,2023-11-30,874.683
43783,No Longer Needed,2025-06-28,2234.106
43786,No Longer Needed,2024-12-01,2381.31
43794,Wrong Item,2025-11-14,969.804
43806,No Longer Needed,2024-12-05,2903.2920000000004
43810,Damaged,2025-06-16,3291.2909999999997
43818,Damaged,2023-11-18,3354.111
43819,Damaged,2023-11-18,3083.967
43821,Wrong Item,2025-03-06,1299.3210000000001
43823,Damaged,2025-12-10,1501.956
43826,No Longer Needed,2023-10-31,3054.051
43830,No Longer Needed,2022-07-21,3487.185
43831,Wrong Item,2022-07-19,2158.4159999999997
43832,Damaged,2025-10-24,4204.386
43834,Wrong Item,2024-08-23,1869.201
43835,Wrong Item,2024-10-10,3134.106
43836,Damaged,2024-10-08,1198.0800000000002
43837,Damaged,2024-01-01,228.708
43844,No Longer Needed,2023-05-03,180.117
43845,Damaged,2025-04-07,3442.185
43850,No Longer Needed,2022-04-16,1472.733
43856,Damaged,2023-03-10,2185.938
43857,No Longer Needed,2023-03-18,1630.62
43859,Damaged,2023-07-25,3684.33
43860,Damaged,2023-07-28,1681.758
43862,Wrong Item,2024-09-11,1789.47
43864,No Longer Needed,2025-05-22,864.315
43865,Damaged,2025-05-25,1424.6460000000002
43866,Damaged,2023-09-27,675.927
43868,No Longer Needed,2025-01-08,3839.877
43869,No Longer Needed,2022-07-16,2101.563
43880,No Longer Needed,2025-10-13,260.352
43883,Wrong Item,2022-04-05,862.8570000000001
43884,Damaged,2022-09-15,2574.54
43892,No Longer Needed,2025-06-20,921.8340000000001
43894,No Longer Needed,2024-09-18,1772.334
43902,Damaged,2023-08-02,2829.096
43910,No Longer Needed,2025-04-19,295.821
43911,Damaged,2025-04-24,3056.103
43919,Wrong Item,2025-10-17,2029.644
43925,Damaged,2025-11-27,827.226
43932,No Longer Needed,2024-09-02,3124.215
43935,Wrong Item,2025-11-13,878.6880000000001
43937,Wrong Item,2025-11-10,319.932
43938,Damaged,2025-11-09,1821.267
43939,Wrong Item,2025-11-10,1987.8390000000002
43942,Damaged,2023-06-18,3051.783
43943,Wrong Item,2023-04-17,243.603
43944,Wrong Item,2024-07-21,2830.9500000000003
43951,No Longer Needed,2023-10-17,796.041
43952,Damaged,2023-10-16,822.375
43953,Damaged,2023-11-13,1063.71
43954,Wrong Item,2023-11-09,433.764
43956,Damaged,2022-09-08,3397.797
43960,No Longer Needed,2023-05-26,81.297
43961,Wrong Item,2025-09-11,3351.06
43968,Wrong Item,2024-06-27,1601.748
43971,Wrong Item,2024-09-15,1758.285
43972,No Longer Needed,2022-07-10,2220.498
43975,Damaged,2023-03-12,219.798
43980,Damaged,2025-07-07,2840.8140000000003
43981,Wrong Item,2025-07-12,880.749
43983,No Longer Needed,2025-12-29,1243.584
43985,Wrong Item,2023-02-18,1436.787
43986,No Longer Needed,2025-04-25,433.458
43989,No Longer Needed,2024-09-06,3384.936
43991,Wrong Item,2024-11-02,2069.0460000000003
43992,Wrong Item,2024-10-26,1448.316
43995,Damaged,2024-12-07,3650.4990000000003
43996,No Longer Needed,2024-12-12,654.66
43997,Wrong Item,2023-03-04,1003.509
44000,Wrong Item,2023-07-06,4013.208
44001,Damaged,2024-06-18,995.958
44002,No Longer Needed,2024-06-12,2243.664
44008,No Longer Needed,2023-09-20,2652.687
44010,Wrong Item,2023-09-05,3282.8759999999997
44013,Wrong Item,2022-06-23,1783.7820000000002
44017,Damaged,2022-09-17,2128.824
44020,No Longer Needed,2024-10-19,3024.873
44021,Damaged,2024-10-27,418.761
44024,No Longer Needed,2022-06-01,533.0970000000001
44025,Wrong Item,2022-05-28,982.152
44026,Damaged,2022-06-02,3289.743
44031,Damaged,2022-03-03,300.339
44035,Damaged,2022-03-07,1426.482
44045,Wrong Item,2023-06-02,3709.044
44053,No Longer Needed,2022-07-06,734.697
44055,No Longer Needed,2024-12-31,3202.371
44058,No Longer Needed,2024-12-08,1365.606
44064,No Longer Needed,2024-10-26,1771.209
44073,Damaged,2022-09-07,1669.347
44076,Damaged,2023-12-07,2772.963
44082,Damaged,2023-12-09,2569.617
44083,Wrong Item,2023-12-05,827.4960000000001
44086,No Longer Needed,2023-02-16,3580.2270000000003
44089,Damaged,2024-08-23,2301.2729999999997
44090,No Longer Needed,2023-10-15,402.94800000000004
44095,Wrong Item,2025-01-01,1217.178
44096,Damaged,2024-04-29,439.551
44098,No Longer Needed,2023-09-09,1914.2369999999999
44102,Wrong Item,2025-03-26,3256.353
44104,Damaged,2025-03-21,2130.111
44105,No Longer Needed,2024-11-22,3429.0
44107,Damaged,2022-12-28,2720.412
44112,Wrong Item,2025-12-11,573.525
44114,No Longer Needed,2022-11-15,314.766
44115,Damaged,2023-10-18,144.252
44116,Wrong Item,2025-08-16,3517.2450000000003
44117,No Longer Needed,2025-08-13,439.767
44118,No Longer Needed,2025-08-14,1901.619
44121,Wrong Item,2025-04-18,275.202
44125,Wrong Item,2023-03-15,2300.85
44140,Wrong Item,2025-12-25,3920.148
44141,Damaged,2024-05-28,2616.0840000000003
44144,Wrong Item,2025-01-22,2327.121
44149,Damaged,2022-08-08,1050.633
44152,Damaged,2024-10-25,3999.3030000000003
44159,Damaged,2025-12-23,2042.8740000000003
44164,Damaged,2025-10-08,1895.814
44166,Damaged,2025-12-30,893.0970000000001
44172,Wrong Item,2022-09-19,2065.293
44176,No Longer Needed,2024-01-25,3530.115
44177,Damaged,2024-01-18,254.322
44178,Damaged,2025-12-24,2127.231
44179,Wrong Item,2025-12-19,1799.6309999999999
44180,Damaged,2022-10-17,385.722
44181,Wrong Item,2022-10-20,2079.9
44182,Damaged,2022-10-16,2902.284
44188,No Longer Needed,2023-02-11,3967.1459999999997
44191,Damaged,2025-10-01,3325.842
44192,Damaged,2022-12-10,2570.706
44195,Damaged,2022-09-01,1607.94
44196,No Longer Needed,2025-12-06,399.852
44197,No Longer Needed,2025-12-07,1277.9550000000002
44198,No Longer Needed,2025-12-09,1036.9440000000002
44200,No Longer Needed,2025-10-22,348.84000000000003
44202,No Longer Needed,2025-12-12,493.83000000000004
44203,Damaged,2025-12-11,3052.116
44204,Damaged,2022-09-02,4066.821
44207,Wrong Item,2023-06-08,1488.204
44212,Damaged,2023-04-21,2308.941
44215,Wrong Item,2025-06-13,4065.012
44217,Damaged,2025-06-07,302.742
44221,No Longer Needed,2023-09-21,3274.047
44222,Wrong Item,2023-09-21,1714.4640000000002
44226,No Longer Needed,2025-12-18,196.236
44230,Wrong Item,2022-11-22,853.326
44233,No Longer Needed,2022-06-07,289.233
44235,Wrong Item,2025-08-19,2620.674
44236,No Longer Needed,2025-08-15,263.943
44237,No Longer Needed,2025-08-19,942.3000000000001
44239,Damaged,2023-11-10,1864.593
44240,No Longer Needed,2022-10-31,3020.454
44243,Damaged,2025-02-23,329.92199999999997
44244,Damaged,2023-04-24,3437.721
44245,No Longer Needed,2023-04-26,847.062
44246,Wrong Item,2025-08-20,2945.412
44248,Damaged,2025-12-25,3817.1790000000005
44249,Damaged,2025-12-21,262.818
44251,Wrong Item,2022-06-11,3196.368
44255,Damaged,2023-10-24,2643.471
44256,No Longer Needed,2023-12-31,771.291
44257,Damaged,2023-12-26,3277.287
44259,No Longer Needed,2025-07-25,1979.847
44260,Wrong Item,2025-07-29,2021.4270000000001
44261,Damaged,2025-07-22,535.6800000000001
44266,Damaged,2023-03-08,1664.064
44274,No Longer Needed,2023-09-04,286.79400000000004
44275,No Longer Needed,2023-09-05,3623.373
44277,Damaged,2023-05-09,2340.486
44278,No Longer Needed,2023-05-10,788.7869999999999
44285,No Longer Needed,2025-01-14,1909.7820000000002
44286,Damaged,2025-01-11,1370.736
44294,No Longer Needed,2024-09-04,2678.805
44295,Damaged,2024-09-04,1006.659
44296,Damaged,2023-12-23,2758.4100000000003
44300,Wrong Item,2022-10-31,2572.3979999999997
44302,Wrong Item,2025-09-19,3287.619
44303,No Longer Needed,2025-09-19,1205.6940000000002
44306,No Longer Needed,2025-04-03,844.3439999999999
44318,No Longer Needed,2022-04-04,1325.061
44319,Wrong Item,2022-04-03,1693.9260000000002
44326,Wrong Item,2024-06-29,3703.6349999999998
44327,Wrong Item,2022-05-14,1919.979
44334,No Longer Needed,2024-07-30,1714.806
44342,Damaged,2025-10-14,2860.668
44343,No Longer Needed,2025-10-16,2235.6090000000004
44344,Wrong Item,2025-10-18,2057.643
44345,No Longer Needed,2022-12-07,2486.358
44350,Damaged,2022-12-22,2916.117
44354,Damaged,2022-11-06,3352.482
44356,No Longer Needed,2022-09-04,2442.744
44361,Wrong Item,2023-09-22,2149.254
44368,Wrong Item,2024-02-16,3112.929
44370,No Longer Needed,2023-06-15,2927.079
44372,No Longer Needed,2025-05-31,1602.6480000000001
44374,Damaged,2024-08-21,1719.612
44376,Damaged,2025-07-03,2100.5640000000003
44378,Damaged,2024-01-01,3104.847
44380,No Longer Needed,2022-10-21,3164.076
44386,Damaged,2023-08-23,1457.829
44392,Wrong Item,2022-03-21,1022.877
44394,Damaged,2022-03-20,2206.674
44395,Wrong Item,2023-04-01,1256.634
44396,Wrong Item,2023-04-04,782.082
44405,Damaged,2024-06-20,3888.981
44409,Damaged,2022-05-06,3761.2799999999997
44411,Damaged,2023-12-11,2894.0130000000004
44412,Damaged,2023-12-08,3219.201
44414,Damaged,2022-10-17,1260.54
44418,Damaged,2024-02-04,1163.916
44420,Wrong Item,2024-08-23,2995.191
44424,Damaged,2024-05-21,2312.757
44426,Damaged,2024-05-25,2818.827
44427,Damaged,2023-11-01,222.957
44429,No Longer Needed,2024-11-22,522.603
44430,Damaged,2024-11-23,2609.163
44431,No Longer Needed,2024-11-22,571.554
44433,Wrong Item,2024-10-10,3507.3360000000002
44435,Wrong Item,2022-11-30,1494.8280000000002
44440,No Longer Needed,2025-12-15,2250.837
44441,No Longer Needed,2024-10-28,3411.036
44442,No Longer Needed,2024-10-25,2922.6600000000003
44444,No Longer Needed,2024-04-29,2745.846
44458,Wrong Item,2023-05-04,1227.87
44461,Damaged,2024-11-16,2232.225
44468,No Longer Needed,2022-10-20,259.78499999999997
44473,Damaged,2023-11-27,720.009
44477,Wrong Item,2025-08-09,143.919
44478,Wrong Item,2025-09-28,3123.342
44480,Wrong Item,2025-10-19,2013.444
44484,No Longer Needed,2023-11-29,2474.1450000000004
44491,Damaged,2022-03-16,700.902
44494,Damaged,2025-07-14,3297.9060000000004
44495,No Longer Needed,2022-05-22,4248.054
44501,No Longer Needed,2025-08-23,3718.4489999999996
44502,No Longer Needed,2025-08-27,3492.423
44505,Damaged,2023-10-07,3473.901
44506,No Longer Needed,2023-10-08,3041.5409999999997
44515,Damaged,2025-11-14,2690.0280000000002
44518,Damaged,2023-12-01,2674.431
44519,No Longer Needed,2025-08-13,3216.3030000000003
44523,No Longer Needed,2024-11-18,2702.925
44525,No Longer Needed,2025-09-29,1512.711
44526,Wrong Item,2025-09-24,164.484
44529,No Longer Needed,2024-10-17,2800.323
44530,Wrong Item,2024-02-05,2726.136
44531,No Longer Needed,2024-02-05,2273.067
44534,Wrong Item,2023-10-18,1762.776
44537,Damaged,2023-12-26,3068.64
44541,Wrong Item,2024-10-25,3224.592
44545,Wrong Item,2022-02-10,2466.7380000000003
44549,Damaged,2025-09-06,2791.737
44551,Damaged,2024-07-12,931.986
44552,Damaged,2024-07-12,2423.718
44556,No Longer Needed,2024-12-09,1126.548
44558,No Longer Needed,2025-10-19,628.245
44564,Wrong Item,2023-04-30,1093.815
44572,Wrong Item,2023-08-13,553.374
44574,Wrong Item,2023-10-30,3261.672
44579,Damaged,2022-10-28,1268.6670000000001
44580,Damaged,2022-10-24,2352.5640000000003
44585,No Longer Needed,2022-04-22,1438.749
44588,No Longer Needed,2022-11-06,2041.2810000000002
44589,Wrong Item,2022-11-08,1347.948
44590,Wrong Item,2022-03-07,3296.214
44592,No Longer Needed,2023-05-30,2213.8740000000003
44594,No Longer Needed,2023-06-04,355.788
44601,No Longer Needed,2022-08-13,1058.004
44602,Damaged,2025-08-08,962.991
44603,No Longer Needed,2025-08-14,1659.789
44606,Wrong Item,2023-11-06,2183.0130000000004
44608,Damaged,2023-06-27,2205.7380000000003
44609,No Longer Needed,2023-07-03,1745.595
44610,No Longer Needed,2023-06-06,3142.386
44612,No Longer Needed,2022-12-09,763.515
44617,Wrong Item,2023-05-25,2492.8920000000003
44621,No Longer Needed,2025-11-21,528.651
44622,Wrong Item,2023-12-28,1615.77
44625,Wrong Item,2022-06-02,1750.923
44626,Wrong Item,2022-06-06,2699.3520000000003
44627,Wrong Item,2022-06-02,2068.272
44632,Damaged,2022-08-05,3243.105
44635,Wrong Item,2025-10-24,2968.254
44636,Wrong Item,2025-10-22,2163.717
44638,Wrong Item,2024-03-03,4059.8370000000004
44639,Damaged,2024-02-29,969.4710000000001
44643,Damaged,2025-10-30,228.105
44648,No Longer Needed,2024-07-18,1137.123
44649,Wrong Item,2025-11-14,3604.815
44651,Wrong Item,2025-12-19,140.517
44660,No Longer Needed,2024-07-21,3200.067
44661,Damaged,2024-07-13,1168.623
44662,No Longer Needed,2024-04-28,1842.066
44664,Wrong Item,2024-12-14,2494.8630000000003
44667,Wrong Item,2024-01-07,2333.232
44668,No Longer Needed,2024-01-08,2897.802
44673,Damaged,2022-12-07,1312.722
44675,No Longer Needed,2023-04-08,2159.217
44679,No Longer Needed,2025-11-15,237.204
44681,Wrong Item,2025-11-12,3686.4180000000006
44682,No Longer Needed,2023-04-17,2990.646
44687,Wrong Item,2023-12-31,3825.3599999999997
44688,Wrong Item,2023-12-29,3007.179
44690,No Longer Needed,2023-08-24,2235.168
44695,No Longer Needed,2022-07-05,1747.4850000000001
44697,No Longer Needed,2023-08-11,1605.807
44702,Damaged,2024-11-12,1765.4579999999999
44706,Wrong Item,2022-06-12,149.625
44707,Damaged,2024-04-16,2874.915
44708,No Longer Needed,2024-04-11,3006.801
44715,No Longer Needed,2022-03-06,1839.3210000000001
44716,Wrong Item,2022-03-05,713.61
44717,No Longer Needed,2022-03-05,956.8530000000001
44725,Wrong Item,2024-04-13,677.0160000000001
44727,No Longer Needed,2022-11-18,2522.349
44729,Wrong Item,2022-10-26,1312.2
44736,Damaged,2025-05-18,3070.935
44737,Damaged,2025-05-16,634.0500000000001
44741,Damaged,2023-01-07,830.736
44745,Wrong Item,2023-08-14,2473.5060000000003
44746,Damaged,2023-08-19,2231.784
44748,Damaged,2025-10-14,2415.681
44749,Wrong Item,2025-10-17,238.29299999999998
44751,Wrong Item,2022-10-28,1566.441
44752,Damaged,2022-10-27,2974.698
44756,Wrong Item,2023-01-02,811.224
44757,Wrong Item,2022-12-29,1800.7649999999999
44759,No Longer Needed,2022-12-06,4227.534000000001
44760,No Longer Needed,2022-12-07,2858.7509999999997
44767,Wrong Item,2025-07-30,653.1300000000001
44772,Damaged,2024-08-20,3361.779
44774,Damaged,2024-01-28,1161.243
44782,No Longer Needed,2023-04-02,2873.466
44785,Wrong Item,2022-09-07,2626.866
44787,Damaged,2024-06-26,3361.176
44788,Damaged,2023-03-19,460.305
44791,Damaged,2023-01-17,1690.704
44794,Wrong Item,2025-04-09,1322.118
44795,No Longer Needed,2025-04-06,278.46900000000005
44796,No Longer Needed,2022-06-28,1312.227
44798,Damaged,2025-04-13,295.227
44802,Damaged,2025-08-19,2141.424
44803,No Longer Needed,2025-08-15,2363.571
44804,No Longer Needed,2024-08-26,2991.114
44806,Wrong Item,2024-08-27,1442.988
44809,Wrong Item,2024-10-30,1763.397
44812,No Longer Needed,2025-02-17,376.335
44814,Damaged,2023-02-12,1175.409
44815,Damaged,2024-07-02,3964.0769999999998
44817,Wrong Item,2024-06-24,1497.789
44828,Damaged,2024-03-13,1060.029
44830,No Longer Needed,2025-11-17,2990.475
44835,Wrong Item,2022-10-24,2201.427
44839,Wrong Item,2022-07-22,3470.0310000000004
44840,Damaged,2022-07-17,1430.712
44841,Wrong Item,2024-08-12,1887.7950000000003
44842,Damaged,2024-08-10,1350.081
44846,Damaged,2023-06-06,2438.073
44850,Wrong Item,2023-12-02,337.968
44858,Wrong Item,2025-04-10,735.1650000000001
44859,No Longer Needed,2022-06-07,220.707
44864,Damaged,2022-11-21,833.508
44866,Wrong Item,2025-04-30,1491.2820000000002
44867,Wrong Item,2023-10-13,1420.632
44873,Damaged,2024-04-05,2373.462
44874,Damaged,2024-03-25,2607.633
44876,Wrong Item,2024-03-29,885.249
44879,Wrong Item,2025-04-22,3358.926
44884,Damaged,2024-07-01,1763.604
44888,Damaged,2022-12-22,582.705
44890,Wrong Item,2025-11-12,1758.3390000000002
44892,No Longer Needed,2024-11-22,2983.455
44893,No Longer Needed,2023-09-08,1377.414
44896,Wrong Item,2024-04-22,1553.544
44899,Wrong Item,2024-11-13,1164.789
44907,Wrong Item,2024-01-27,4268.16
44909,No Longer Needed,2024-02-01,678.3480000000001
44910,Damaged,2024-08-29,3311.55
44911,No Longer Needed,2024-08-24,146.61
44916,No Longer Needed,2023-12-17,601.929
44917,Damaged,2024-10-18,584.0730000000001
44930,Damaged,2024-12-27,636.102
44931,Wrong Item,2024-12-24,374.571
44932,Wrong Item,2023-09-15,1215.9180000000001
44933,No Longer Needed,2023-09-10,2175.372
44936,No Longer Needed,2024-12-25,1478.556
44938,No Longer Needed,2023-03-30,1898.1450000000002
44940,No Longer Needed,2025-11-27,1352.772
44945,Damaged,2025-04-07,4209.876
44951,No Longer Needed,2025-11-09,425.25
44957,Damaged,2023-10-27,1315.107
44958,Wrong Item,2023-07-07,671.436
44961,Wrong Item,2023-10-11,3567.5640000000003
44964,Damaged,2023-12-12,1860.246
44967,Damaged,2023-09-02,4122.198
44969,No Longer Needed,2023-09-07,2785.644
44978,Wrong Item,2023-02-06,2531.241
44979,Damaged,2024-06-28,1635.237
44984,Damaged,2024-12-26,1844.1810000000003
44985,Wrong Item,2024-12-26,620.7570000000001
44987,Wrong Item,2023-04-27,1141.497
44990,Damaged,2022-04-17,3540.465
44992,Wrong Item,2023-12-28,1320.525
44993,Wrong Item,2024-01-01,1208.844
44994,Wrong Item,2023-12-29,2117.7270000000003
44995,No Longer Needed,2023-08-06,2664.468
44996,No Longer Needed,2023-08-03,338.022
44997,Wrong Item,2025-12-05,1527.165
44998,Damaged,2025-12-06,3033.279
44999,No Longer Needed,2025-12-01,2633.319
45001,No Longer Needed,2023-11-11,2968.074
45003,No Longer Needed,2025-12-27,2018.421
45005,Damaged,2024-07-29,2176.92
45009,No Longer Needed,2025-10-21,3780.261
45011,No Longer Needed,2023-04-18,1728.171
45014,Wrong Item,2022-11-07,1334.772
45017,Damaged,2025-09-25,1375.029
45020,No Longer Needed,2025-07-25,259.596
45022,No Longer Needed,2024-04-16,696.321
45024,Wrong Item,2024-01-04,724.851
45032,Wrong Item,2022-06-15,872.883
45038,Wrong Item,2024-03-12,908.811
45041,Damaged,2024-10-13,2983.608
45043,Damaged,2025-09-04,3509.5860000000002
45046,No Longer Needed,2022-01-21,1116.513
45047,Damaged,2023-11-04,2667.312
45050,No Longer Needed,2025-10-25,3251.052
45062,No Longer Needed,2024-05-18,1169.145
45063,Wrong Item,2024-05-15,1415.115
45065,No Longer Needed,2025-07-28,4023.8819999999996
45070,Wrong Item,2024-03-26,707.904
45073,Wrong Item,2024-03-26,679.707
45075,No Longer Needed,2023-01-04,3731.886
45077,Wrong Item,2025-08-14,2548.818
45078,No Longer Needed,2025-08-12,4006.0530000000003
45079,No Longer Needed,2025-08-12,1414.9170000000001
45080,Damaged,2024-10-15,1946.754
45081,No Longer Needed,2022-09-01,3541.5090000000005
45085,Damaged,2022-04-23,1368.459
